MSE,MAE
0.06119588008092168,0.19171828048220185
0.0565804561673201,0.18678649389576932
0.04735763614341901,0.17003810720921417
0.05637628892301557,0.17909208981821612
0.059588037982993836,0.18600021444276363
0.06457533062307362,0.1975955002198683
0.06459557604268679,0.2012530493955787
0.06909075621990014,0.20462827043842843
0.06347502987988225,0.19986943382905384
0.04995900747565158,0.18073492778540043
0.05392447017654358,0.184232244190095
0.04817489794956968,0.1657293283777833
0.048921835338306005,0.17319339805179443
0.05035245037353017,0.181400174460548
0.0512248061526465,0.18751891774722368
0.053918857941194824,0.18438348569902832
0.05160379868692003,0.1766542077014602
0.049235862569628794,0.1810686056132571
0.054863369980230996,0.1858778827684115
0.058892772438813634,0.18835266892161523
0.05944466354087838,0.19746710362759343
0.06036987326229369,0.20106482444666193
0.06260564301422908,0.20529909854948475
0.06481192687520633,0.21060295441265459
0.06822456398942595,0.20926724328252722
0.06719982804592989,0.21307281859597016
0.05960879589276039,0.19917628920388858
0.06027764829211836,0.19363883911895394
0.06741929047011393,0.20276780117518317
0.061400633649914466,0.19473428220652983
0.0619951346436745,0.20190859896171187
0.0609392412928123,0.20178914635395015
0.06526687169626554,0.2021186038876338
0.06797967307123344,0.2009416205314937
0.06030574104990695,0.19816057757145256
0.05643113212553424,0.19784312157187828
0.05287665797768473,0.18572828271230093
0.06198241323890673,0.19706291151765482
0.055306963285574995,0.19275818375421921
0.055890094750875315,0.20382549203930747
0.06434747586990293,0.2067746440131605
0.06525718413080098,0.2017998328867665
0.058162475155734326,0.19278140009790848
0.05782089884553508,0.19170287215610785
0.058057301985763816,0.19122298182870995
0.060298332072028234,0.1981850177712131
0.06430771114527262,0.20651631730200215
0.058647387565325136,0.20122094190020262
0.06356289009340077,0.20648652056914857
0.06311286294977549,0.2054665420641793
0.06602827078030024,0.212664352397429
0.06536308180047304,0.20454995434486467
0.07066961836757024,0.2049518239768292
0.06903252367735889,0.20521074482633284
0.06568271091112181,0.20447499498629038
0.06928490028873469,0.21102282029734967
0.07239575124674878,0.21828224977659894
0.07416080291535297,0.21937622626786155
0.06431937175652429,0.2047831730159163
0.05156219217595064,0.17217006717056746
0.050602587806704444,0.17705614121905155
0.0621561957857624,0.19452442658401348
0.06591987870600081,0.20144764937727566
0.06471337284708306,0.2053016651344872
0.06203627749269574,0.19994963779735014
0.06990391461156133,0.20505653886629605
0.06721455419970268,0.20962717173438541
0.06671710900864893,0.20835627825800054
0.07053186031124642,0.21266985166452898
0.07568455912339297,0.22229946692173913
0.07993090378867544,0.23082714799629261
0.06746465921244163,0.21267778624859723
0.0579537324611801,0.19695610615550393
0.04557977938030695,0.1612139578463242
0.05221897289827729,0.17589743297242183
0.05675278757972933,0.18460153588307585
0.062123954476385065,0.2019696227635222
0.06589339545637266,0.20962457639058826
0.06593436759552758,0.20943636580921857
0.06106248055905475,0.20112996081171547
0.05455212355015175,0.18777877172281765
0.04861940857150431,0.1725558395307643
0.05410444905469242,0.18011050982028165
0.059625808971208,0.18886020880158083
0.05096503845342279,0.1783560736006491
0.04449985535229272,0.1676901083083548
0.048076816359156144,0.16574076777624863
0.055144607747240164,0.1840254869320954
0.05158925816429281,0.17622657754826368
0.05123779362059388,0.1767860883751368
0.0505457629306172,0.1692736157819541
0.055189895679455314,0.18352503161591627
0.05097090477069415,0.1794807101878575
0.051849946212331466,0.1793582613373998
0.05658891750392235,0.18308624565339282
0.05658877667556866,0.18961352936378473
0.05991559026241956,0.1957296558132589
0.06403951014074827,0.20131557592548613
0.06185519694681904,0.20451572323844386
0.059149565817291125,0.19280972248190278
0.051396432984216325,0.17233480128576328
0.05044167264713087,0.1637315434149997
0.04672470546264604,0.15591415959265761
0.04941931631588207,0.16320449197457237
0.04979918565019526,0.16851158732705393
0.0565489004595513,0.1818943716736734
0.05689713346836816,0.18466810008952578
0.05298515203032175,0.18070575739399777
0.050213275662703526,0.17103421443930544
0.05042020748651578,0.17299501927939034
0.0478210510389786,0.17408671933549769
0.05211976812065413,0.1828449023939857
0.05445410279829556,0.18271682265921205
0.05102205371938422,0.17688972071532938
0.05285634144632133,0.1769896845576731
0.054647944071350624,0.18266168121875312
0.055483954530283715,0.1948578440528366
0.05561960894815074,0.1938215282848746
0.05777753299919513,0.1877377910852431
0.05562914972843377,0.1874746580123131
0.05244764275465155,0.1768294999667572
0.05401404553732222,0.17838577594712568
0.049429102173141816,0.17542898504094834
0.050625699136292154,0.16824409746621655
0.04920421172120557,0.1757417485561591
0.052504075671477274,0.17877058287480127
0.05163558988200592,0.17193993271867744
0.0519336256203006,0.17443268764751624
0.05111685970902964,0.177019044716694
0.050035179328981744,0.17481638535286909
0.05375195576928706,0.1744602797152438
0.05327213726993273,0.1712586484725394
0.05059297818652777,0.17230721426999934
0.051436946779922096,0.1714011074173346
0.055383278291999606,0.1762803260280926
0.04876933268949966,0.15907308368316808
0.04407670829628833,0.1493643592060653
0.042893793583576416,0.15528682689088857
0.049725548879193296,0.17429651507474747
0.051339352433051426,0.1742345037480908
0.04647194109892632,0.16331785090867076
